uid	sid
595	1170
595	1219
595	1377
595	2129
595	2564
595	2829
595	3050
596	40
596	764
596	784
596	1219
597	40
597	731
597	2929
597	3134
597	3154
597	3372
597	3845
598	40
598	354
598	1003
598	1372
599	51
599	230
599	394
599	396
599	604
599	749
599	785
599	1013
599	1211
599	1334
599	1406
599	1726
599	2633
599	2636
599	2671
599	2743
599	3328
599	3656
599	4226
599	4482
599	4737
599	4829
599	5095
599	5292
599	5761
600	40
600	46
600	587
600	1239
600	2129
600	2468
601	40
601	87
601	230
601	436
601	476
601	598
601	827
601	935
601	1393
601	1555
601	3182
601	3677
601	4424
601	4538
601	4723
601	4742
601	6098
601	6625
602	40
602	295
602	785
602	826
602	959
602	1143
602	1196
602	1294
602	1319
602	1323
602	1353
602	1435
602	1459
602	1659
602	1669
602	1687
602	1822
602	1826
602	1975
602	2014
602	2383
602	2727
602	3223
602	3303
602	4337
602	4916
602	5164
603	40
603	176
603	370
603	459
603	480
603	825
603	893
603	8886
604	40
604	1414
604	1697
604	1824
604	2014
604	2253
605	40
605	825
605	3109
605	4561
605	7137
606	40
606	1778
606	1783
606	2384
606	2750
607	40
607	75
607	82
607	329
607	340
607	475
607	822
607	1108
607	2000
608	40
608	157
608	170
608	176
608	295
608	334
608	530
608	935
608	1039
608	1113
608	1157
608	1159
608	1295
608	1329
608	1353
609	40
609	82
609	86
609	476
609	598
609	603
609	604
609	959
609	1407
609	1410
609	1970
609	2108
609	2264
609	2371
609	2924
609	3470
609	4332
609	4561
609	5325
609	5420
609	5571
609	6452
609	7270
609	7917
609	7939
609	7978
609	8227
609	8695
609	8758
610	40
610	347
610	1631
610	1783
610	1801
610	2253
610	2340
610	2375
610	2459
611	40
611	217
611	305
611	597
611	990
611	992
611	1098
611	1442
611	6339
612	40
612	250
612	341
612	563
613	40
613	81
613	335
613	825
613	1393
613	2905
613	2917
613	3859
613	3862
613	3871
613	5121
613	6830
613	8690
613	8931
614	40
614	117
614	203
614	476
615	40
615	447
615	448
615	497
615	4221
615	6520
616	40
616	2038
616	2146
616	2506
616	3351
616	3904
616	3931
616	4968
617	40
617	744
617	5062
617	5568
617	6460
617	6726
617	7602
618	40
618	744
618	825
618	1113
618	1114
619	40
619	97
619	102
619	202
619	298
619	340
619	476
619	655
619	677
619	784
619	785
619	825
619	984
619	1113
619	1114
619	1169
619	1219
619	1340
619	1468
619	1478
619	1625
619	1669
619	1687
619	1720
619	1782
619	1797
619	1878
619	1881
619	1908
619	1980
619	2014
619	2088
619	2173
619	2255
619	2256
619	2260
619	2264
619	2336
619	2338
619	2393
619	2459
619	2579
619	2721
619	2725
619	2727
619	2745
619	2750
619	2776
619	2807
619	2808
619	2858
619	2864
619	2900
619	2962
619	2991
619	3043
619	3086
619	3215
619	3216
619	3219
619	3231
619	3237
619	3248
619	3299
619	3303
619	3371
619	3506
619	3704
619	3743
619	3808
619	3855
619	3856
619	3861
619	3862
619	3863
619	3866
619	3868
619	3871
619	3872
619	3925
619	3939
619	3952
619	3972
619	4009
619	4012
619	4019
619	4033
619	4096
619	4098
619	4118
619	4173
619	4214
619	4288
619	4293
619	4298
619	4337
619	4342
619	4407
619	4416
619	4424
619	4497
619	4525
619	4527
619	4529
619	4535
619	4537
619	4538
619	4553
619	4586
619	4642
619	4644
619	4650
619	4668
619	4676
619	4677
619	4679
619	4703
619	4791
619	4796
619	4798
619	4802
619	4814
619	4890
619	4903
619	4916
619	4926
619	4927
619	4967
619	5037
619	5060
619	5061
619	5084
619	5129
619	5131
619	5136
619	5180
619	5242
619	5280
619	5328
619	5338
619	5339
619	5341
619	5342
619	5362
619	5399
619	5422
619	5472
619	5612
619	5620
619	5661
619	5699
619	5802
619	5877
619	5943
619	5981
619	6012
619	6037
619	6114
619	6224
619	6259
619	6263
619	6279
619	6339
619	6377
619	6381
619	6398
619	6460
619	6466
619	6516
619	6517
619	6601
619	6788
619	6851
619	6967
619	6989
619	7167
619	7170
619	7446
619	7495
619	8031
620	102
620	226
620	825
620	959
620	1254
620	1353
620	1468
621	40
621	978
621	1353
621	1406
621	1720
621	2029
621	2253
621	2441
621	2474
621	2485
621	2604
621	3082
621	3191
621	3199
621	3321
621	3476
621	3771
622	40
622	1528
622	1758
622	1788
622	2014
622	2161
623	40
623	2232
623	2402
623	2503
623	2731
623	2899
623	3244
623	3278
623	3333
623	3472
623	3523
624	40
624	1016
624	1687
624	2757
624	2822
624	3005
624	3009
624	3073
624	3155
624	3241
624	3328
624	3650
624	3779
624	3805
624	3855
624	3861
624	3933
624	4118
624	4214
624	4231
624	4330
624	4510
624	4522
624	4677
624	4814
624	4944
624	5083
624	5136
624	5426
624	5548
624	5965
624	5993
624	6012
624	6101
624	6120
624	6223
624	6285
624	6299
624	6346
624	6460
624	6532
624	6758
624	6834
624	6838
624	7431
625	82
625	668
625	1254
625	1720
626	40
626	379
626	441
626	450
626	759
627	40
627	744
627	1393
627	2085
627	2506
628	40
628	46
628	53
628	58
628	63
628	96
628	100
628	102
628	112
628	250
628	256
628	298
628	372
628	389
628	427
628	431
628	434
628	439
628	441
628	442
628	498
628	551
628	552
628	557
628	561
628	563
628	566
628	567
628	716
628	784
628	827
628	1006
628	1219
628	1294
628	1353
628	1625
628	1669
628	1881
628	1923
628	1973
628	2134
628	2262
628	2338
628	2402
628	2534
628	2635
628	2743
628	2776
628	2807
628	2858
628	2929
628	2941
628	3026
628	3086
628	3129
628	3344
628	3525
628	4538
628	5129
628	5375
628	6748
628	7546
628	7549
628	8401
628	8888
629	40
629	112
629	202
629	214
629	413
629	650
629	676
629	1428
629	2089
629	2353
629	2604
629	4898
629	7470
630	40
630	250
630	388
630	457
630	724
630	1031
630	1588
630	2077
630	2505
630	2522
630	2695
630	2721
630	2760
630	2966
630	7244
631	102
631	250
631	1113
631	1121
631	1241
631	1296
631	1365
632	40
632	825
632	1824
632	3858
633	40
633	1216
633	1669
633	1754
633	1979
633	2260
633	2411
633	2604
633	2664
633	2743
633	3207
633	3506
634	40
634	340
634	437
634	1595
634	1847
634	1908
634	1936
634	1975
634	2030
634	2858
635	40
635	442
635	3855
635	6156
635	8401
636	40
636	1092
636	1340
636	1354
636	1365
636	1393
636	1394
636	1439
636	1440
636	1506
636	1801
637	40
637	53
637	749
637	1768
637	3328
637	3709
637	3858
637	3862
638	230
638	335
638	388
638	827
638	2328
638	4441
638	4605
638	5459
639	40
639	3409
639	3858
639	4982
639	5127
639	5131
640	40
640	1468
640	1797
640	2067
640	2181
640	2247
640	2441
640	2645
640	2941
641	40
641	118
641	589
641	1074
642	40
642	1406
642	1783
642	2596
642	2603
642	2604
642	2750
642	2790
643	40
643	1045
643	1468
643	2695
643	3222
643	3235
643	3420
644	40
644	439
644	1012
644	1393
644	1481
644	1901
644	3911
644	6325
645	40
645	57
645	105
645	668
645	685
645	783
645	825
645	851
645	1254
645	1881
645	2336
645	2858
645	3103
645	3303
645	3328
645	3858
645	4535
645	4679
645	5291
645	5443
645	8371
646	40
646	825
646	1453
646	1864
646	2197
646	2445
646	2696
646	2703
646	2848
646	3277
646	4156
646	4776
646	6185
647	40
647	1468
647	3328
647	4630
647	5428
647	6484
648	40
648	87
648	192
648	589
648	598
648	601
648	604
648	823
648	1114
649	40
649	340
649	823
649	826
650	40
650	46
650	66
650	67
650	87
650	91
650	118
650	302
650	335
650	345
650	388
650	389
650	435
650	446
650	454
650	501
650	506
650	589
650	673
650	731
650	744
650	776
650	1080
650	1134
650	1139
650	1161
650	1164
650	1259
650	1340
650	1393
650	1394
650	1403
650	1404
650	1406
650	1478
650	1481
650	1573
650	1618
650	1631
650	1801
650	1903
650	2062
650	2133
650	2229
650	2260
650	2338
650	2371
650	2497
650	2505
650	2523
650	2637
650	2808
650	3300
650	3409
650	4167
650	4168
650	4179
651	1435
651	2321
651	2603
651	2751
651	2754
651	3371
651	3872
651	4538
651	6377
651	6861
652	81
652	173
652	388
652	439
652	561
652	784
652	785
652	825
652	829
652	851
652	1012
652	1095
652	1211
652	1353
652	1390
652	1392
652	1393
652	1403
652	1407
652	1439
652	1501
652	1589
652	1669
652	1726
652	1771
652	2394
652	3328
652	3675
652	3862
652	6165
652	8134
653	40
653	156
653	1207
653	1269
653	1847
653	2691
653	2796
654	40
654	386
654	439
654	446
654	762
654	1012
654	4424
654	6610
655	40
655	68
655	476
655	601
656	40
656	687
656	1669
656	2929
657	40
657	1278
657	1404
657	1421
657	2476
657	2506
658	40
658	81
658	388
658	744
658	745
658	4221
658	8004
659	40
659	250
659	784
659	959
659	1113
659	1114
659	1468
660	40
660	350
660	825
660	1228
661	40
661	354
661	673
661	2249
661	4221
661	4561
662	40
662	46
662	389
662	442
662	488
662	648
662	710
662	729
662	731
662	800
662	827
662	1392
662	1404
662	1659
662	1722
662	2014
662	2253
662	2338
662	2340
662	2705
662	2779
662	2781
662	2807
662	2926
662	3274
662	3328
662	3349
662	3409
662	3470
662	3534
662	3535
662	3743
662	3858
662	3859
662	3871
662	4009
662	4169
662	4174
662	4424
662	5083
662	5402
662	5468
662	5601
662	5735
662	5817
662	6127
662	6276
663	40
663	250
663	959
663	1461
664	40
664	75
664	673
664	1262
664	1263
664	1393
664	1408
664	1618
664	1870
664	1872
664	1958
664	1995
664	2245
664	3473
665	40
665	269
665	1625
665	2336
665	2727
665	3738
665	4168
665	4347
665	5032
665	5491
665	5492
665	5514
665	5779
665	6379
665	6631
665	6837
665	7329
665	7331
665	7431
665	7504
665	7538
665	7607
665	7608
666	40
666	46
666	75
666	94
666	102
666	250
666	648
666	1032
666	1305
666	3182
666	3863
666	4135
666	4764
666	7274
666	7504
667	40
667	273
667	823
667	825
668	40
668	3859
668	6820
668	7456
669	40
669	91
669	309
669	347
669	389
669	440
669	695
669	701
669	704
669	714
669	715
669	716
669	717
669	718
669	723
669	730
669	731
669	733
669	740
669	744
669	745
669	746
669	749
669	752
669	1012
669	1117
669	1134
669	1453
669	1478
669	2634
669	2637
669	2904
669	2989
669	3743
669	3830
669	3858
669	3958
669	4863
669	6740
669	6767
669	7504
669	7762
669	7967
669	8004
669	8399
669	8450
669	8459
669	8486
669	8488
670	40
670	320
670	446
670	825
670	1878
670	2014
670	3265
670	4044
670	5791
671	224
671	258
671	480
671	512
671	513
671	532
671	540
671	587
671	651
671	877
671	939
671	1080
671	1219
671	1383
671	1625
671	1881
672	40
672	546
672	553
672	1478
672	2790
673	40
673	329
673	4424
673	4605
673	5499
673	6520
673	6539
673	6542
673	6543
673	6766
673	6820
673	7291
673	7449
673	7657
673	7798
674	102
674	388
674	1468
674	1720
675	40
675	169
675	663
675	1340
675	1541
675	1552
675	1614
676	40
676	102
676	105
676	108
676	118
676	250
676	298
676	597
676	606
677	40
677	42
677	51
677	87
677	273
677	672
677	782
677	827
677	1234
677	1309
677	1435
677	1474
677	1483
677	1538
677	1594
677	1726
677	1797
677	1821
677	1924
677	2330
678	215
678	1466
678	7096
678	7551
678	8502
679	40
679	76
679	227
679	329
679	832
679	909
679	1692
679	1877
680	40
680	1227
680	1286
680	1393
680	1404
680	1423
680	1440
680	1473
680	1478
680	1481
680	1659
680	1826
680	1878
680	1908
680	1951
681	3327
681	4221
681	6375
681	6846
681	7388
681	7409
681	7474
681	7489
682	40
682	362
682	363
682	3585
682	3625
682	3774
682	3873
682	4126
682	4258
682	4276
682	4352
682	4413
682	4415
682	4424
682	4526
682	4538
682	4578
682	4614
682	4629
682	4640
682	4923
682	5037
682	5044
682	5129
682	5201
682	5362
682	5667
682	5782
682	5877
682	5981
682	5991
682	5996
682	6176
682	6308
683	40
683	932
683	1019
683	1340
683	1353
683	1405
683	1720
683	2060
683	2270
683	2282
683	2368
683	2441
683	2553
683	2572
683	2653
683	2815
683	3009
683	3156
683	3158
683	3159
684	40
684	745
684	2914
684	4586
684	6738
684	7905
684	7907
685	40
685	49
685	338
685	838
685	1162
685	1196
685	1269
685	1353
685	1393
685	1541
685	1726
685	2004
685	2299
685	2533
685	2807
685	2853
685	3242
686	40
686	345
686	476
686	589
686	673
686	819
686	824
686	1118
686	1227
687	40
687	320
687	1340
687	1468
687	1622
687	1684
687	2745
687	3082
687	3101
688	40
688	46
688	67
688	75
688	589
688	731
688	825
688	1403
688	1406
688	1573
688	1631
688	1659
688	1824
688	1871
688	1903
689	40
689	87
689	273
689	588
689	598
689	603
689	785
689	1136
689	1197
689	1211
689	1340
689	1378
689	1550
690	102
690	808
690	3303
690	4795
690	6738
690	8944
691	40
691	532
691	533
691	598
691	825
691	2014
691	2254
691	2707
691	2918
691	2941
691	3500
691	3567
691	5818
692	40
692	102
692	201
692	250
692	457
692	798
692	850
692	852
692	853
692	890
692	901
692	907
692	941
692	945
692	968
692	1003
692	1016
692	1020
692	1158
692	1190
692	1245
692	1254
692	1279
692	1282
692	1284
692	1293
692	1323
692	1340
692	1353
692	1369
692	1372
692	1385
692	1390
692	1391
692	1393
692	1400
692	1401
692	1423
692	1425
692	1435
692	1436
692	1439
692	1440
692	1446
692	1451
692	1459
692	1463
692	1466
692	1468
692	1474
692	1480
692	1481
692	1483
692	1492
692	1499
692	1524
692	1532
692	1534
692	1547
692	1566
692	1570
692	1581
692	1587
692	1604
692	1614
692	1644
692	1648
692	1656
692	1669
692	1695
692	1705
692	1717
692	1718
692	1720
692	1725
692	1728
692	1736
692	1762
692	1771
692	1778
692	1783
692	1793
692	1801
692	1819
692	1822
692	1824
692	1833
692	1840
692	1859
692	1867
692	1869
692	1870
692	1872
692	1878
692	1879
692	1888
692	1889
692	1903
692	1905
692	1908
692	1913
692	1922
692	1924
692	1935
692	1945
692	1954
692	1963
692	1971
692	1973
692	1975
692	1977
692	1978
692	1980
692	1999
692	2000
692	2014
692	2016
692	2023
692	2026
692	2124
693	40
693	1435
693	1483
693	1683
693	1720
694	40
694	46
694	63
694	81
694	388
694	399
694	433
694	442
694	448
694	464
694	507
694	544
694	731
694	1012
694	1180
694	4053
694	4221
695	40
695	3856
695	4667
695	5538
695	6893
695	7724
695	8372
696	40
696	478
696	3167
696	3856
696	3862
696	4250
696	5326
696	5342
696	5781
696	6496
696	6519
696	6588
696	6604
696	6823
696	7347
696	7431
696	7514
697	40
697	46
697	1268
697	2967
698	40
698	1720
698	1742
698	1798
698	2087
698	2181
698	2389
698	3327
698	3460
698	3972
698	4118
698	4306
698	6787
698	8588
698	8589
699	40
699	2505
699	3925
699	6527
700	40
700	67
700	75
700	87
700	101
700	116
700	200
700	342
700	343
700	478
700	673
700	968
700	978
700	1238
700	1239
700	1254
700	1293
700	1309
700	1547
700	1568
700	1625
700	1667
700	1881
700	1900
700	1966
700	1999
700	2009
700	2027
700	2081
700	2206
700	2586
700	4829
700	5256
701	40
701	435
701	436
701	861
701	1394
701	1406
701	1407
701	1411
701	1473
701	1508
701	1618
701	1625
701	1783
701	1824
701	1881
701	1909
701	1958
701	1969
701	2007
701	2017
701	2038
701	2074
701	2088
701	2264
701	2298
701	2718
701	2727
701	4068
702	98
702	99
702	273
702	435
702	439
702	441
702	561
702	729
702	731
702	747
702	749
702	825
702	1012
702	1045
702	1116
702	1161
702	1390
702	1393
702	1406
702	1461
702	1491
702	2014
702	2154
702	2228
702	2926
702	2988
702	3005
702	3328
702	3354
702	3858
702	4678
702	4863
702	5251
702	5481
702	5816
702	6264
702	6301
702	6852
702	6866
702	7095
702	7510
702	8002
702	8008
702	8845
702	8946
703	41
703	1669
703	2107
703	2918
703	3322
703	3899
703	4798
703	4876
703	5786
703	6109
703	6483
704	41
704	45
704	307
704	633
704	2592
705	41
705	1268
705	1568
705	1774
705	2173
705	2787
706	42
706	44
706	49
706	218
706	234
706	235
706	328
706	331
706	344
706	348
706	350
706	436
706	592
706	640
706	1171
706	1176
706	1779
706	1847
706	1851
706	1933
706	2032
706	2065
706	2078
706	2089
706	2248
706	2531
706	2543
706	2603
706	2703
706	2792
706	2811
706	3051
706	3081
706	3206
706	3291
706	3868
706	4056
706	4088
706	4337
706	4497
706	4538
706	4649
706	4651
706	4824
706	5021
706	5036
706	5147
706	5262
706	5351
706	5354
706	5605
706	5991
706	6114
706	6176
706	6224
706	6247
706	6279
706	6349
706	6536
706	6601
706	6800
706	6802
706	6854
706	6861
706	7257
706	7411
706	7948
706	8044
706	8170
706	8486
706	8490
706	8987
707	42
707	49
707	52
707	61
707	81
707	102
707	236
707	299
707	339
707	342
707	344
707	469
707	482
707	684
707	797
707	808
707	850
707	852
707	959
707	1001
707	1114
707	1129
707	1162
707	1165
707	1196
707	1212
707	1227
707	1261
707	1269
707	1281
707	1282
707	1298
707	1353
707	1365
707	1374
707	1383
707	1434
707	1464
707	1496
707	1512
707	1514
707	1531
707	1561
707	1609
707	1623
707	1639
707	1669
707	1680
707	1709
707	1728
707	1735
707	1748
707	1752
707	1767
707	1768
707	1770
707	1795
707	1824
707	1878
707	1917
707	1948
707	1976
707	1999
707	2014
707	2026
707	2052
707	2108
707	2118
707	2230
707	2257
707	2302
707	2305
707	2335
707	2371
707	2430
707	2442
707	2532
707	2533
707	2556
707	2558
707	2578
707	2584
707	2635
707	2645
707	2647
707	2829
707	2830
707	2880
707	2902
707	2903
707	2918
707	2929
707	2941
707	2954
707	2955
707	2994
707	3078
707	3082
707	3083
707	3086
707	3089
707	3092
707	3101
707	3106
707	3118
707	3138
707	3199
707	3209
707	3222
707	3232
707	3235
707	3318
707	3342
707	3391
707	3410
707	3506
707	3567
707	3590
707	3672
707	3676
707	3681
707	3683
707	3709
707	3769
707	3828
707	3937
707	3972
707	4029
707	4031
707	4096
707	4162
707	4293
707	4302
707	4327
707	4332
707	4485
707	4578
707	4640
707	4670
707	4797
707	4890
707	4923
707	5180
707	5181
707	5225
707	5255
707	5386
707	5494
707	5944
707	6012
707	6232
707	6260
707	6274
707	6622
707	6732
707	6769
707	6822
707	6853
707	7003
707	7225
707	7489
707	7504
707	7553
707	7567
707	8011
707	8117
707	8145
707	8549
707	8652
707	8670
707	8920
708	329
708	330
708	478
708	648
708	762
708	978
708	1188
708	1240
708	1877
708	2036
708	3377
708	3895
708	4128
709	42
709	273
709	344
709	478
709	2013
709	2169
709	2974
709	5399
710	42
710	113
710	1219
710	3748
710	4881
711	80
711	96
711	625
711	731
711	854
711	1048
711	1051
711	1088
711	1394
711	1600
711	1973
711	2182
711	2534
711	2599
711	2725
711	2727
711	3263
711	3271
711	3393
711	3469
711	3616
711	4118
711	4553
711	4667
711	4936
711	4975
711	5136
711	5604
711	5661
711	6046
711	6549
711	6587
711	6624
711	6707
711	6757
711	7138
711	7237
711	7271
711	7318
711	7448
711	8016
711	8104
711	8854
711	8986
712	43
712	112
712	202
712	760
713	43
713	462
713	3855
713	3861
713	3911
713	5369
713	5815
713	6041
713	6441
713	7928
713	8262
713	8531
714	65
714	590
714	696
714	2270
714	2978
714	3310
714	3459
714	4620
714	5260
715	43
715	641
715	1466
715	3697
715	4164
715	4603
715	5140
715	5260
715	6444
715	6758
715	7489
715	7553
715	8031
716	43
716	591
716	913
716	7285
717	43
717	65
717	668
717	1875
717	2088
717	2380
717	2396
717	2467
717	2638
717	2689
717	2825
717	2869
717	3134
718	43
718	65
718	482
718	3774
718	4615
718	6759
718	8492
719	43
719	482
719	5252
719	5366
719	5612
719	6232
719	6233
719	6272
720	90
720	118
720	1033
720	2073
720	2285
720	3305
721	43
721	2132
721	3781
721	5791
721	6773
721	8992
721	9034
722	43
722	65
722	482
722	484
722	654
722	842
722	984
722	1196
722	1434
723	43
723	591
723	1434
723	3789
724	43
724	63
724	407
724	728
724	1002
725	184
725	336
725	1223
725	2998
725	4823
725	6381
726	43
726	106
726	118
726	319
726	375
726	385
726	390
726	447
726	461
726	464
726	482
726	495
726	509
726	518
726	548
726	553
726	606
726	617
726	683
726	699
726	702
726	711
726	714
726	716
726	719
726	728
726	738
726	744
726	745
726	746
726	748
726	763
726	772
726	863
726	912
726	948
726	1006
726	1029
726	1081
726	1096
726	1117
726	1139
726	1184
726	1187
726	1588
726	1626
726	1889
726	1900
726	1968
726	1974
726	1979
726	2101
726	2136
726	2229
726	2626
726	2722
726	2844
726	2887
726	3047
726	3048
726	3151
726	3224
726	3286
726	3344
726	3542
726	3543
726	3692
726	3863
726	3868
726	4101
726	4108
726	4109
726	4128
726	4154
726	4155
726	4167
726	4383
726	4458
726	4461
726	4620
726	4646
726	4679
726	4698
726	4892
726	4936
726	5010
726	5018
726	5020
726	5021
726	5023
726	5059
726	5071
726	5095
726	5127
726	5131
726	5136
726	5142
726	5209
726	5291
726	5334
726	5335
726	5437
726	5484
726	5491
726	5493
726	5591
726	5786
726	5894
726	5898
726	5902
726	5942
726	5943
726	6006
726	6007
726	6060
726	6107
726	6148
726	6252
726	6258
726	6339
726	6340
726	6379
726	6380
726	6441
726	6444
726	6535
726	6539
726	6542
726	6746
726	6748
726	6769
726	6772
726	6845
726	6846
726	6887
726	7081
726	7099
726	7104
726	7119
726	7359
726	7387
726	7411
726	7550
726	7570
726	7627
726	7869
726	7990
726	8371
726	8483
726	8504
726	8671
726	8684
726	8700
727	965
727	1971
727	1972
727	2189
727	2622
728	464
728	465
728	861
728	2017
728	2383
728	3416
728	3469
728	7391
729	44
729	492
729	2794
729	3346
729	3993
729	4016
729	4741
729	4975
729	7578
729	8331
729	9062
730	44
730	242
730	249
730	394
730	451
730	494
730	508
730	509
730	561
730	749
730	761
730	787
730	1187
730	1226
730	1353
730	1969
730	2441
730	3518
730	4060
730	4863
730	5579
730	5752
730	5875
730	6381
730	6516
730	6785
730	7318
730	7426
730	7628
730	7634
730	8915
731	44
731	745
731	987
731	3987
731	6604
732	478
732	893
732	4541
732	6532
733	44
733	395
733	569
733	706
733	850
733	1012
733	1276
733	1327
733	2551
733	3543
733	3773
733	5259
733	8944
734	45
734	268
734	292
734	307
734	931
734	1704
735	156
735	216
735	760
735	924
735	966
735	1051
735	1105
735	2232
735	3502
736	45
736	1210
736	1704
736	2712
737	268
737	292
737	3496
737	3585
738	45
738	166
738	966
738	1200
739	45
739	292
739	415
739	633
739	931
739	1207
739	1418
739	1427
739	1605
739	1852
739	2218
739	2444
739	2731
739	3037
739	3148
739	3579
739	3926
739	4122
739	4181
739	4187
739	4439
739	4471
739	4635
739	4658
739	4660
739	5186
739	5441
739	5610
739	5869
740	83
740	165
740	263
740	421
740	473
740	612
740	638
740	865
741	46
741	117
741	223
741	624
741	827
741	828
741	887
741	931
741	950
741	1134
741	1329
741	1742
741	1782
741	1885
741	2459
741	2479
741	2505
741	3263
741	4371
741	4424
741	4664
741	4967
741	5724
741	7998
742	46
742	2161
742	2727
742	2986
742	4569
743	46
743	3834
743	4174
743	5129
743	5402
743	5468
743	5472
743	5975
743	6249
744	46
744	118
744	155
744	299
744	328
744	329
744	425
744	476
744	821
744	909
744	934
744	972
744	978
744	984
744	1055
744	1143
744	1144
744	1254
744	1340
744	1343
744	1353
744	1356
744	1483
744	1651
744	1855
745	46
745	298
745	329
745	484
745	1012
745	1150
745	1393
746	46
746	117
746	4214
746	4499
746	5180
747	1406
747	3328
747	3354
747	3862
748	46
748	339
748	927
748	1248
748	1453
748	2229
748	2925
749	46
749	2604
749	2785
749	2805
749	4652
749	4720
749	6039
749	7701
749	8588
750	46
750	102
750	273
750	298
750	532
750	552
750	826
750	959
751	46
751	354
751	818
751	978
751	2441
751	4820
752	212
752	744
752	3858
752	3869
752	5494
752	5686
752	6377
752	6516
752	6761
752	7146
752	7531
752	7532
752	8371
752	8475
752	8490
752	8499
753	46
753	1783
753	2328
753	2961
753	3134
754	46
754	350
754	589
754	1403
754	1405
754	1406
754	1631
754	1659
754	1936
754	1937
754	2156
755	46
755	273
755	361
755	559
755	1239
755	1315
755	1373
755	1531
755	3395
755	4399
755	6289
755	8040
756	46
756	108
756	128
756	761
756	1080
756	1888
756	3223
756	3911
756	4173
756	5135
756	5411
756	5687
756	6444
756	7411
756	8371
756	8502
756	8681
756	9047
757	46
757	108
757	334
757	666
757	967
757	1226
757	1625
757	2079
757	5596
758	118
758	273
758	379
758	388
758	389
758	446
758	545
758	606
758	669
758	1187
758	3053
758	3311
758	3987
759	46
759	827
759	1801
759	2013
759	2385
760	273
760	1223
760	1473
760	7679
761	46
761	395
761	531
761	3206
761	8957
762	46
762	1846
762	5833
762	7571
762	7907
763	46
763	128
763	389
763	446
763	501
763	601
763	730
763	1340
763	1659
763	2088
763	3265
763	3868
763	3914
763	5474
763	5943
763	5981
763	6268
763	6539
763	8342
763	8502
763	8504
763	8715
764	46
764	335
764	1065
764	3328
764	3859
764	4282
765	46
765	2253
765	2959
765	6880
766	46
766	87
766	785
766	824
766	1108
766	1801
767	46
767	87
767	446
767	1005
767	1011
767	1113
767	1134
767	1177
767	1259
767	1393
767	1406
767	1481
767	1903
767	2062
767	2096
767	2253
767	2522
767	2523
767	2633
767	2637
767	2705
767	2706
767	2779
767	3013
767	3025
767	3098
767	3227
767	3236
767	3300
767	3302
767	3355
767	3409
768	46
768	589
768	1390
768	1403
768	1414
768	1440
768	1463
768	1522
768	2202
769	46
769	108
769	128
769	786
769	1392
770	46
770	335
770	3859
770	6542
770	6743
770	6752
770	7270
770	8335
770	8409
771	46
771	539
771	826
771	1390
771	1392
771	1404
772	46
772	1890
772	2149
772	3341
772	3635
772	4109
772	4688
772	5092
772	6150
772	6740
772	7235
772	7742
772	8117
772	8287
772	8326
772	8556
772	8642
772	8907
773	46
773	101
773	112
773	485
773	1238
773	1394
773	1625
773	1881
773	2727
774	46
774	143
774	204
774	273
774	977
774	1001
774	1294
774	1484
774	1821
774	1956
774	2368
774	2430
774	2441
774	2683
774	2721
774	2911
775	46
775	455
775	498
775	1971
776	46
776	1181
776	2316
776	6690
776	6722
777	46
777	178
777	270
777	335
777	341
777	1801
777	2141
777	2603
777	2752
777	2763
777	2929
777	3217
777	3390
777	3866
777	4015
777	4183
778	46
778	476
778	802
778	2635
779	46
779	273
779	4754
779	5468
779	5955
780	46
780	329
780	335
780	1352
781	118
781	120
781	128
781	291
781	320
781	389
781	391
781	428
781	435
781	436
781	439
781	453
781	476
781	546
781	552
781	561
781	606
781	731
781	749
781	823
781	825
781	977
781	1005
781	1115
781	1117
781	1141
781	1178
781	1187
781	1390
781	1534
781	1659
781	2441
781	2474
781	2809
781	3053
781	3390
781	3827
781	3859
781	3862
781	3987
781	4226
781	4643
781	4829
781	4863
781	4909
781	5256
781	6231
781	6536
781	6733
781	6734
781	6878
781	6879
781	7310
781	7417
781	7511
781	7762
781	8321
781	8324
781	8335
781	8404
781	8554
781	8556
781	8699
781	8832
781	8836
781	8871
782	46
782	4337
782	4470
782	5342
782	5412
782	6114
782	6902
782	7372
782	7999
782	8513
783	46
783	87
783	338
783	1393
783	1720
783	2228
783	2900
783	2926
783	3233
783	3299
783	3344
783	3349
783	3925
783	4898
783	5060
783	6307
783	6813
783	8468
783	8811
784	46
784	109
784	668
784	706
784	1107
784	2433
784	3006
784	3201
784	4273
784	5302
784	5371
784	5611
784	5833
784	5835
784	6237
784	6388
784	6392
784	6545
784	6780
784	7650
784	7905
784	8829
785	46
785	823
785	827
785	1390
785	1406
785	1642
785	1870
785	2196
785	2474
785	2617
785	2742
786	46
786	52
786	334
786	383
786	389
786	439
786	528
786	762
786	800
786	1012
787	46
787	439
787	1510
787	1846
787	2727
787	3625
787	3711
787	3861
787	4122
787	4336
787	4527
787	4642
787	4648
787	4824
787	4927
787	5047
787	5060
787	5079
787	5129
787	5136
787	5140
787	5312
787	5405
787	5412
787	5425
787	5471
787	5545
787	5577
787	5771
787	5806
787	5810
787	5878
787	5932
787	5933
787	6012
787	6115
787	6268
787	6271
787	6311
787	6314
787	6339
787	6354
787	6380
787	6445
787	6452
787	6537
787	6594
787	6630
787	6632
787	6648
787	6668
787	6701
787	6725
787	6744
787	6796
787	6827
787	6887
787	6920
787	7065
787	7157
